canonical_CompanyID,companyenrich_id,source_row_numbers,merge_basis,company_name,legal_name,website_url,domain,linkedin_company_url,linkedin_slug,linkedin_page_type,headquarters_city,headquarters_region,headquarters_country,headquarters_country_code,headquarters_display,locations_json,industry,industries_json,categories_json,company_type,employee_count,employee_count_range,employee_count_source,linkedin_follower_count,founded_year,revenue_range,description,seo_description,keywords_json,technologies_json,subsidiaries_json,naics_codes_json,financial_json,socials_json,logo_url,logo_source,page_rank,record_sources,linkedin_page_valid,enrichment_status,last_enriched_at
canonical-d92264ae17e9e9a7,01925100-1932-7a5a-9563-daace74d846d,[1453],unique,MAT Holdings,,https://www.matholdingsinc.com,matholdingsinc.com,,,,Neunkirchen,,United States,US,6700 Wildlife Way,"[{""address"":""6700 Wildlife Way"",""city"":null,""country"":{""code"":""US"",""latitude"":38,""longitude"":-97,""name"":""United States""},""phone"":""+1 847-821-9630"",""postal_code"":""60047"",""state"":null}]",manufacturing,"[""Business Services"",""Manufacturing"",""Manufacturing/Automotive Parts"",""Retail/Automobile Dealers"",""Retail/Automobile Parts Stores"",""Manufacturing/Industrial Machinery & Equipment""]","[""b2b"",""b2c"",""service-provider""]",private,,201-500,companyenrich,,1984,over-1b,"MAT Holdings is a diversified global manufacturing, marketing, and distribution company headquartered in Long Grove, Illinois, with operations across three continents and over 13,000 employees. The company owns and operates multiple specialized groups including suspension and braking components, foundry and friction products, air tools and compressors, gasoline-powered outdoor equipment, and fencing and lawn accessories, serving automotive, consumer, and industrial markets. Its businesses span OEM automotive braking components, aftermarket automotive parts, and logistics services with seven distribution centers in the United States, underscoring a strong footprint in North American retail and international supply chains. MAT Holdings emphasizes value creation through organic growth and acquisitions, leveraging synergies across brands and product lines to reach global customers.","MAT Holdings is a diversified, privately-held family company with a portfolio of companies that manufacture, market, and distribute quality products and trusted brands to the hardware and fencing, automotive, and power equipment industries. MAT Holdings Inc. was formed in 1984 as Midwest Air Technologies Inc. with its current headquarters located in Long Grove, IL. Today, the company has grown to include six subsidiary companies within the U.S. and twelve worldwide and employs roughly 13,000 people.The company's core businesses include the production, sales and service of products in the automotive, fencing and hardware and power equipment sectors. Customers include home improvement centers, mass and specialty retailers, hardware and farm co-ops, wholesale distributors, warehouse clubs, OEMs, OE suppliers and others.MAT has operations on three continents including 2.1 million sq. ft. of strategically positioned warehousing and manufacturing space throughout the U.S.","[""suspension components"",""shocks and struts"",""braking components"",""casting iron products"",""air compressors"",""air tools"",""outdoor power equipment"",""fencing and lawn garden"",""pet containment"",""logistics solutions"",""oe/oem/oes"",""aftermarket automotive braking components"",""industrial vehicles"",""global manufacturing"",""retail distribution"",""foundry group"",""friction group"",""midwest air technologies"",""consumer brands"",""manufacturing"",""marketing"",""distribution"",""automotive"",""hardware"",""fencing"",""power equipment""]","[""GoDaddy Hosting"",""Microsoft-IIS"",""Mimecast"",""Mobile Friendly"",""Outlook"",""reCAPTCHA"",""Sophos"",""YouTube"",""Google Tag Manager"",""Bootstrap Framework""]",,"[""336399"",""336350"",""423120"",""331511""]","{""funding"":null,""funding_date"":null,""funding_stage"":null,""stock_exchange"":null,""stock_symbol"":null,""total_funding"":null}","[{""angellist_url"":null,""crunchbase_url"":null,""facebook_url"":""https://facebook.com/mathrteam"",""g2_url"":null,""github_url"":null,""instagram_url"":null,""linkedin_id"":""3043026"",""linkedin_url"":""https://www.linkedin.com/company/mat-holdings-inc-"",""twitter_url"":null,""youtube_url"":null}]",https://api.companyenrich.com/companies/logo/01925100-1932-7a5a-9563-daace74d846d,companyenrich_autocomplete,2.6742442,"[""BissCareers""]",,succeeded,2026-08-16T22:38:56Z
//,,,,Matchory,,,,https://www.linkedin.com/company/matchory,matchory,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/C4D0BAQGLk39A3Ayo1Q/company-logo_100_100/company-logo_100_100/0/1654006795098/matchory_logo?e=2147483647&v=beta&t=Mdn4Nv_B0OH7nqmg6xPYtLhCdfyS5n-LWao1ou-Nn4A,LinkedIn,,,,,
//,,,,matchpoint.,,,,https://www.linkedin.com/company/match-point-recruitment-services,match-point-recruitment-services,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/D4D0BAQGgPYPEdKs8kQ/company-logo_100_100/company-logo_100_100/0/1718955270522/match_point_recruitment_services_logo?e=2147483647&v=beta&t=MrvbN6ODwjNT14P2pUeMzaiGFbBRnEYqkndbdCXsvvs,LinkedIn,,,,,
//,,,,MatchWave,,,,https://www.linkedin.com/company/matchwave,matchwave,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/D4D0BAQE42jEsniTsTw/company-logo_100_100/company-logo_100_100/0/1699462452356/matchwave_logo?e=2147483647&v=beta&t=TeSrggP_dkYGCUneb78vmNYFo_-JxlBK_SHjADXRf_A,LinkedIn,,,,,
canonical-ae51089681e46e18,0192570c-0f92-7a25-bac0-40b3b87df335,"[3358,8639]",linkedin_url,mateco,,https://mateco.de,mateco.de,https://www.linkedin.com/company/mateco-de,mateco-de,company,stuttgart,Baden-Württemberg,Germany,DE,"Am Längenbühl 16, 71229 Leonberg, Deutschland","[{""address"":""Am Längenbühl 16, 71229 Leonberg, Deutschland"",""city"":{""id"":34924,""latitude"":48.8,""longitude"":9.01667,""name"":""Leonberg""},""country"":{""code"":""DE"",""latitude"":51,""longitude"":9,""name"":""Germany""},""phone"":""+49 711 955 56 - 0"",""postal_code"":""70376"",""state"":{""code"":""BW"",""id"":1376,""latitude"":48.661602,""longitude"":9.350134,""name"":""Baden-Württemberg""}}]",retail,"[""machinery"",""Retail"",""Retail/Other Rental Stores (Furniture, A/V, Construction & Industrial Equipment)""]","[""b2b"",""service-provider""]",public,,51-200,companyenrich,,1973,10m-50m,"Mateco is a leading rental and sales provider of access equipment, specializing in aerial work platforms, lift solutions, and related machinery. The company operates a nationwide fleet of over 13,000 rental units across more than 60 locations in Germany, with a broad European network and international partnerships, offering LKW telescopic booms, scissor lifts, and other platforms for height access. In addition to equipment rental, mateco provides training and safety services to ensure proper operation of lifts and telehandlers, and maintains a strong emphasis on safety standards and customer support. Their content highlights extensive product data, service, and knowledge resources, focusing on construction, industrial, and infrastructure projects across Europe, Panama, Mexico, and Chile.","12.000 Arbeitsbühnen, rund 60 Niederlassungen, über 1.000 Mitarbeiter und ein gemeinsamer Anspruch: für unsere Kunden die beste Höhenzugangstechnik zu liefern.Dass wir dies können, bestätigen uns unsere Kunden aus Industrie, Baugewerbe und der Medienbranche jeden Tag aufs Neue.mateco ist der Arbeitsbühnen-Vermietprofi und Marktführer in Deutschland und dem angrenzenden europäischen Ausland mit 50 Jahren Erfahrung.","[""aerial work platforms"",""boom lifts"",""scissor lifts"",""telescopic booms"",""lkw-arbeitsbühnen"",""trades construction"",""height access"",""equipment rental"",""training for aerial platforms"",""safety training"",""work at height"",""industrial machinery"",""material and personnel lifts"",""teleskopstapler"",""forklift training"",""mobile elevating work platforms"",""construction equipment rental"",""regional expansion"",""safety standards"",""lift rentals"",""construction equipment"",""industrial lifting""]","[""Mailchimp Mandrill"",""Sendgrid"",""Gmail"",""Outlook"",""Google Apps"",""Microsoft Office 365"",""Microsot-365"",""Nginx"",""Php"",""Typo3-Cms""]",,"[""532490"",""532412"",""423830""]","{""funding"":null,""funding_date"":null,""funding_stage"":null,""stock_exchange"":null,""stock_symbol"":null,""total_funding"":null}","[{""angellist_url"":null,""crunchbase_url"":null,""facebook_url"":""https://www.facebook.com/matecogroup"",""g2_url"":null,""github_url"":null,""instagram_url"":""https://www.instagram.com/matecogroup/"",""linkedin_id"":""13036865"",""linkedin_url"":""https://www.linkedin.com/company/mateco-de"",""twitter_url"":""https://twitter.com/gardemann"",""youtube_url"":""https://www.youtube.com/channel/UC1ALe6YYa1JBLDTmFxtZJYA""}]",https://api.companyenrich.com/companies/logo/0192570c-0f92-7a25-bac0-40b3b87df335,companyenrich_autocomplete,1.3594074,"[""Gigasheet"",""FreeCompany""]",,succeeded,2026-08-16T22:38:56Z
//,,,,matelso GmbH,,,,https://www.linkedin.com/company/matelso,matelso,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/C4E0BAQH-XwJhe3DokQ/company-logo_100_100/company-logo_100_100/0/1671789912850/matelso_logo?e=2147483647&v=beta&t=vt0OrY5ib1pgvFgQN4Mkqzy4I3AkQwzH_pWc-4A80HY,LinkedIn,,,,,
canonical-bcbc6bfcdf47a75c,,[1449],unique,MB-HOLDING,,https://www.martin-bauer-group.com,martin-bauer-group.com,,,,Vestenbergsgreuth,,,,,,business services,"[""Business Services""]",,,,,,,,,,,,,,,,,,,,"[""BissCareers""]",,skipped_no_logo,2026-08-16T21:36:56Z
canonical-44bdf54ec3349b16,0192570b-d698-77f3-8463-9ad852538c74,"[1451,3458,5022]",linkedin_url|companyenrich_id|domain,Materna,,https://www.materna.de,materna.de,https://www.linkedin.com/company/materna-information-communications-se,materna-information-communications-se,company,Dortmund,,Germany,DE,20 Robert-Schuman-Strasse,"[{""address"":""20 Robert-Schuman-Strasse"",""city"":null,""country"":{""code"":""DE"",""latitude"":51,""longitude"":9,""name"":""Germany""},""phone"":""+49 231 559900"",""postal_code"":""44263"",""state"":null}]",business services,"[""Business Services"",""Business Services/Custom Software & IT Services"",""Business Services/Facilities Management & Commercial Cleaning"",""Business Services/Management Consulting"",""Business Services/Research & Development"",""information technology and services""]","[""b2b"",""service-provider""]",private,,501-1k,companyenrich,,1980,10m-50m,"Materna is a multinational IT services and consulting group that helps organizations digitalize their operations. They focus on platform-based transformation, enterprise architecture, data and AI, cyber security, and human-centered digital experiences, delivering scalable and secure digital ecosystems across industries and regions. With a history dating back to 1980, Materna positions itself as an independent, partner-driven technology adviser for both public sector and private enterprises, emphasizing sustainability, inclusion, and trust in its solutions.","Als international erfolgreicher IT-Dienstleister beraten und begleiten wir Unternehmen und Behörden in allen Belangen der Digitalisierung. Wir decken das gesamte Leistungsspektrum eines Full-Service-Dienstleisters ab: von der Beratung über Implementierung bis zum Betrieb. Unsere Fokusfelder sind digitale Verwaltung, Enterprise Service Management, Passenger Journey, SAP-Transformation, Journey2Cloud, Cyber Security, Digital Experience, Nachhaltigkeit & Widerstandsfähigkeit und Data Economy.Das 1980 gegründete Unternehmen Materna beschäftigt weltweit mehr als 4.000 Mitarbeiter. Im Geschäftsjahr 2022 wurde ein Gruppenumsatz von 554 Mio. Euro erzielt.Weitere Informationen über Materna finden Sie unter www.materna.de.Wir suchen Verstärkung: Bewerben Sie sich bei Materna! Unsere aktuellen Stellenangebote finden Sie unter karriere.materna.de.Impressum: https://www.materna.de/impressumDatenschutz: https://www.materna.de/datenschutz","[""platform-based transformation"",""enterprise architecture management"",""data ai"",""cyber security"",""sap transformation"",""digital experience"",""enterprise service management"",""public sector"",""healthcare"",""automotive"",""banking"",""retail"",""energy utilities"",""midmarket it"",""digitalization strategy"",""technology partnerships"",""human x digital"",""grip2"",""ai ethics"",""it services"",""digital transformation"",""innovation"",""consulting"",""it solutions""]","[""Outlook"",""Microsoft Office 365"",""Salesforce"",""Etracker"",""Varnish"",""Google Font API"",""Apache"",""Amazon AWS"",""Mobile Friendly"",""Google Tag Manager"",""Squarespace ECommerce"",""Amazon-Ecs"",""Google-Analytics"",""Google-Tag-Manager"",""Java"",""Matomo"",""Microsoft-Azure-Cdn"",""Trackjs"",""Twitter-Widgets""]",,"[""541512"",""541511"",""541513"",""541618"",""541690""]","{""funding"":[{""amount"":""20000000"",""date"":""2024-05-01T00:00:00Z"",""from"":null,""type"":""series_b"",""url"":null},{""amount"":""21999998"",""date"":""2022-07-01T00:00:00Z"",""from"":null,""type"":""series_b"",""url"":null}],""funding_date"":null,""funding_stage"":null,""stock_exchange"":null,""stock_symbol"":null,""total_funding"":60500000}","[{""angellist_url"":null,""crunchbase_url"":null,""facebook_url"":""https://www.facebook.com/Materna.SE"",""g2_url"":null,""github_url"":null,""instagram_url"":""https://www.instagram.com/materna.se/?hl=de"",""linkedin_id"":""11872033"",""linkedin_url"":""https://www.linkedin.com/company/materna-information-communications-se"",""twitter_url"":""https://twitter.com/materna_medical"",""youtube_url"":""https://www.youtube.com/channel/UCPAZUaEwX6MDunObgaTMNzA""}]",https://api.companyenrich.com/companies/logo/0192570b-d698-77f3-8463-9ad852538c74,companyenrich_autocomplete,3.322748,"[""BissCareers"",""Gigasheet"",""FreeCompany""]",,succeeded,2026-08-16T22:38:56Z
canonical-e4d1f8649b3ac918,,"[3719,5474]",linkedin_url,mbtech group gmbh & co kgaa,,https://mbtech-group.com,mbtech-group.com,https://www.linkedin.com/company/mbtech-group-gmbh-%26-co-kgaa,mbtech-group-gmbh-%26-co-kgaa,company,sindelfingen,,,,,,automotive,"[""automotive""]",,,,,,,,,,,,,,,,,,,,"[""Gigasheet"",""FreeCompany""]",,skipped_no_logo,2026-08-16T21:36:56Z
canonical-8a23efe83f094a83,0192570c-0b0c-7111-b430-5aeff30e1250,[1452],unique,Maternus,,https://www.maternus.de,maternus.de,,,,Berlin,Berlin,Germany,DE,"Französische Straße 53 - 55, 10117 Berlin","[{""address"":""Französische Straße 53 - 55, 10117 Berlin"",""city"":{""id"":37140,""latitude"":52.52437,""longitude"":13.41053,""name"":""Berlin""},""country"":{""code"":""DE"",""latitude"":51,""longitude"":9,""name"":""Germany""},""phone"":""+49 30 31873900"",""postal_code"":null,""state"":{""code"":""BE"",""id"":1378,""latitude"":52.520008,""longitude"":13.404954,""name"":""Berlin""}}]",healthcare services,"[""Public Administration"",""Education"",""Health Social Services"",""Healthcare Services"",""Healthcare Services/Elderly Care Services"",""Hospitals & Physicians Clinics/Medical & Surgical Hospitals"",""Healthcare Services/Medical Laboratories & Imaging Centers"",""Healthcare Services/Mental Health & Rehabilitation Facilities"",""Hospitals & Physicians Clinics/Physicians Clinics"",""Hospitals & Physicians Clinics/Medical Specialists""]","[""b2c""]",,,10-Jan,companyenrich,,,,"Maternus is a German healthcare provider operating senior living facilities and clinics, focused on elderly care and related services. The group operates under the MATERNUS brand with a presence in Berlin and surrounding regions, offering long-term care, nursing home services, and clinical care through its affiliated facilities. It maintains public engagement through a corporate website, a career blog, and social media channels, highlighting care quality and community programs. The company positions itself as a multidisciplinary eldercare provider with a regional emphasis in Germany.",,"[""elderly care"",""nursing homes"",""geriatric clinics"",""berlin healthcare"",""long-term care"",""senior living"",""care homes germany"",""geriatric care services"",""hospital and clinic services"",""care employee recruitment"",""caregiver training"",""cura maternus"",""wirpflegen blog"",""berlin senior housing""]","[""Bootstrap Framework"",""Mobile Friendly"",""JQuery 1.11.1"",""Apache"",""Outlook"",""Microsoft Office 365"",""Matomo"",""Php"",""Typo3-Cms""]",,"[""623110"",""622110"",""621498"",""621111"",""621399""]","{""funding"":null,""funding_date"":null,""funding_stage"":null,""stock_exchange"":null,""stock_symbol"":null,""total_funding"":null}","[{""angellist_url"":null,""crunchbase_url"":null,""facebook_url"":""https://www.facebook.com/wirpflegen.de/"",""g2_url"":null,""github_url"":null,""instagram_url"":""https://www.instagram.com/cura_maternus/"",""linkedin_id"":""4563467"",""linkedin_url"":""https://www.linkedin.com/company/medico-management"",""twitter_url"":null,""youtube_url"":""https://www.youtube.com/user/CuraMaternus""}]",https://api.companyenrich.com/companies/logo/0192570c-0b0c-7111-b430-5aeff30e1250,companyenrich_autocomplete,0,"[""BissCareers""]",,succeeded,2026-08-16T22:38:56Z
//,,,,Mateschitz Group,,,,https://www.linkedin.com/company/mateschitzgroup,mateschitzgroup,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/D4D0BAQHPnrFQ3Imgxg/company-logo_100_100/B4DZWTazUfHkAU-/0/1741935032017/distribution_marketing_gmbh_logo?e=2147483647&v=beta&t=knFyRkQvxkfuGRiGSgLuiQOVw-wlViMq0VgPTEeqjoE,LinkedIn,,,,,
canonical-d06e98f29d2b31b2,,[6881],unique,mc-bauchemie deutschland,,,,https://www.linkedin.com/company/mc-bauchemie-m-ller-gmbh-%26-co-kg,mc-bauchemie-m-ller-gmbh-%26-co-kg,company,,,,,,,construction,"[""construction""]",,,,,,,,,,,,,,,,,,,,"[""FreeCompany""]",,skipped_no_logo,2026-08-16T21:36:56Z
canonical-2d238de099c1329b,,[8804],unique,mc-bauchemie international,,,,https://www.linkedin.com/company/mc-bauchemie-international,mc-bauchemie-international,company,,,,,,,building materials,"[""building materials""]",,,,,,,,,,,,,,,,,,,,"[""FreeCompany""]",,skipped_no_logo,2026-08-16T21:36:56Z
//,,,,Mativ,,,,https://www.linkedin.com/company/mativglobal,mativglobal,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/C560BAQG_uIZhVW-S-g/company-logo_100_100/company-logo_100_100/0/1657037545505?e=2147483647&v=beta&t=A1OGqcDGFDVfDTp1QteMydLtvwoo5Zydu2pKSSnl3Go,LinkedIn,,,,,
//,,,,Matratzen Concord,,,,https://www.linkedin.com/company/matratzen-concord,matratzen-concord,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/D4E0BAQEgoXF34YTOhw/company-logo_100_100/B4EZ7KeoBmJIAI-/0/1781513486754/matratzen_concord_logo?e=2147483647&v=beta&t=tJ6-9GLm6zWYvbFD2ymf84XJwvzBKBxCgOIMU7h3p8E,LinkedIn,,,,,
//,,,,Matrix42,,,,https://www.linkedin.com/company/matrix42,matrix42,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/D4E0BAQG81xPEw17cOQ/company-logo_100_100/company-logo_100_100/0/1724324240038/matrix42_logo?e=2147483647&v=beta&t=dV1bkA0anAYTtyhpBXFdkE4Z8mZ7--aG1Sc3Kjpif1s,LinkedIn,,,,,
//,,,,MATTHÃ„US SCHMID Gruppe,,,,https://www.linkedin.com/company/matthaeus-schmid-bauunternehmen,matthaeus-schmid-bauunternehmen,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/D4E0BAQFNOJtY4gDXUg/company-logo_100_100/company-logo_100_100/0/1726823941550/matthaeus_schmid_bauunternehmen_logo?e=2147483647&v=beta&t=VUFLLA-GMQ734BHWO1sbDQSwVSe6sF6GhwNqeeAu6Hc,LinkedIn,,,,,
canonical-02fa8ca0f514c2a1,,[5070],unique,matthäi bauunternehmen gmbh & co. kg,,,,https://www.linkedin.com/company/matth%C3%A4i-bauunternehmen-gmbh-%26-co-kg,matth%C3%A4i-bauunternehmen-gmbh-%26-co-kg,company,,,,,,,construction,"[""construction""]",,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/C4D0BAQFEVgj6t50owQ/company-logo_100_100/company-logo_100_100/0/1630517223445/matthi_bauunternehmen_gmbh__co_kg_logo?e=2147483647&v=beta&t=PYohCZ0ZEEhg_xBZcm-rxoMFlBPxI85Pv_HEjz1xf5U,LinkedIn,,"[""FreeCompany""]",,skipped_no_logo,2026-08-16T21:36:56Z
canonical-27130bd63db36671,01924e6c-a34f-79dd-9805-17fe15a4a5be,[1454],unique,Matthäi,,https://www.matthaei.de,matthaei.de,,,,Verden,Lower Saxony,Germany,DE,"Bremer Straße 135, 27283 Verden","[{""address"":""Bremer Straße 135, 27283 Verden"",""city"":{""id"":38505,""latitude"":52.92343,""longitude"":9.23491,""name"":""Verden""},""country"":{""code"":""DE"",""latitude"":51,""longitude"":9,""name"":""Germany""},""phone"":""+49 4231 766-0"",""postal_code"":""27283"",""state"":{""code"":""NI"",""id"":1383,""latitude"":52.636703,""longitude"":9.845077,""name"":""Lower Saxony""}}]",construction,"[""Business Services"",""Construction"",""Construction/Civil Engineering Construction"",""Construction/Commercial & Residential Construction"",""Minerals & Mining"",""Manufacturing/Building Materials"",""Manufacturing/Glass & Clay""]","[""b2b"",""b2g"",""service-provider""]",public,,51-200,companyenrich,,1933,,"Matthäi is a construction group focused on building infrastructure and facilities. The company operates across infrastructure construction, civil engineering, and related services, with a strong emphasis on roads, bridges, energy installations, and industrial buildings in the Weser region of Germany. It manages a broad portfolio including raw materials, Baustoffe, logistics, and recycling, aiming for high quality and timely delivery. With over 90 years in business and more than 3,500 employees at 75-plus locations, Matthäi positions itself as a comprehensive builder for generations.","Die Firmengruppe Matthäi zählt zu den größten Bauunternehmen Deutschlands. Mit über 3.300 Mitarbeitern an mehr als 70 Standorten bündelt Matthäi umfassende Kompetenzen in sämtlichen Disziplinen des Bauens. Die Matthäi-Gruppe ist bekannt für besondere Leistungsstärke und höchste Ausführungsqualität. Die Erfahrung aus über 90 Jahren verleiht uns zudem fachlichen Weitblick und ein Verantwortungsbewusstsein, das in dieser Ausprägung am Markt selten zu finden ist. Komplexe Bauprojekte erfordern einen Partner, der alle Dimensionen seines Handelns überblickt. Matthäi ist ein solcher Partner. Denn nur, wer genau weiß, was er tut, kann Lösungen entwickeln, die dauerhaft, wirtschaftlich und nachhaltig sind.Mit eigenen Mischwerken, eigenen Steinbrüchen und einem leistungsstarken eigenen Fuhr- und Maschinenpark ist Matthäi mit Baumaterial und Technik jederzeit vor Ort einsatzbereit. Dadurch gewährleisten wir eine unterbrechungsfreie Baustellenversorgung und täglich reproduzierbare Qualität.Unseren Anspruch bestätigen wir unter anderem durch die Zertifizierung durch die „EMB-Wertemanagement Bau e. V."" Dieser freiwillige Zusammenschluss von Firmen der Bauwirtschaft tritt branchenweit ein für Integrität, werteorientierte Unternehmensführung und faire Geschäftspraktiken.Unternehmerische Verantwortung hat viele Dimensionen. Sie zeigt sich im Umgang mit Arbeitnehmern, Geschäftspartnern und Kunden, gegenüber der Gesellschaft und der Umwelt und auch ganz allgemein in der Einhaltung ethischer Normen. Genau diese Aspekte bestimmen seit vielen Jahrzehnten das Wertesystem der Matthäi-Gruppe. Sie haben sie zu dem gemacht, was sie heute ist: wirtschaftlich erfolgreich, prämiert als Arbeitgeber und Ausbildungsbetrieb und ab sofort ausgezeichnet mit dem Prädikat ""Unternehmerische Verantwortung: hoch"".Impressum: http://www.matthaei.de/Impressum.htmlDatenschutz: https://www.matthaei.de/datenschutz","[""infrastructure construction"",""roads and bridges"",""civil engineering"",""energy infrastructure"",""power stations"",""substations"",""charging stations"",""construction materials"",""stone quarries"",""concrete plants"",""recycling"",""logistics"",""sustainability"",""regional construction"",""verden headquarters"",""weser region"",""industrial buildings"",""bulk materials"",""project management"",""construction"",""public projects"",""road construction"",""infrastructure""]","[""Outlook"",""Mobile Friendly"",""Bootstrap Framework"",""Apache"",""Google-Analytics"",""Google-Tag-Manager"",""Php""]",,"[""237310"",""237990"",""236210"",""212313"",""327320""]","{""funding"":null,""funding_date"":null,""funding_stage"":null,""stock_exchange"":null,""stock_symbol"":null,""total_funding"":null}","[{""angellist_url"":null,""crunchbase_url"":null,""facebook_url"":""https://www.facebook.com/matthaeibauunternehmen/?locale=de_DE"",""g2_url"":null,""github_url"":null,""instagram_url"":""https://www.instagram.com/matthaei_official/?hl=de"",""linkedin_id"":""8937010"",""linkedin_url"":""https://www.linkedin.com/company/matth%c3%a4i-bauunternehmen-gmbh-&-co-kg"",""twitter_url"":null,""youtube_url"":null}]",https://api.companyenrich.com/companies/logo/01924e6c-a34f-79dd-9805-17fe15a4a5be,companyenrich_autocomplete,2.596245,"[""BissCareers""]",,succeeded,2026-08-16T22:38:56Z
